acquisition_id,round,trace,policy,phase,logical_boundary_ns,notification_ns,apply_ns,old_C,new_C,active_counter_at_apply,A_service_at_apply,ready_at_apply,generated_backlog_at_apply,due_not_generated_at_apply,first_A_service_le_C_ns,first_A_service_lt_C_ns,first_counter_le_C_ns,first_counter_lt_C_ns,first_new_admission_ns,cohort_at_apply,n,miss_count,DMR_percent,start_lag_mean_ms,start_lag_p95_ms,start_lag_p99_ms,front_end_mean_ms,front_end_p95_ms,front_end_p99_ms,queue_mean_ms,queue_p95_ms,queue_p99_ms,service_mean_ms,service_p95_ms,service_p99_ms,local_mean_ms,local_p95_ms,local_p99_ms
primary_28,5,B,K_LOOKUP_C2_C4,2,87254738876449,87254738977847,87254739006051,2,4,2,2,0,2,7,87254739006051,87254739006051,87254739006051,87254739006051,87254750871442,generated_after_apply,5850,2339,39.98290598290598,0.7800258914529914,2.788918900000002,4.713071880000005,12.8457262408547,16.41190295,18.674191100000005,6.35689938,15.58857605,16.744233,12.07754743931624,18.168476300000002,20.540531150000007,32.06019895162393,44.65512145,47.53170662
primary_28,5,B,K_LOOKUP_C2_C4,3,87269738876449,87269739040958,87269739055384,4,2,3,3,1,4,6,87269739088394,87269742951520,87269739108412,87269742969465,87269743003696,already_service,3,3,100.0,0.961965,1.8700013999999998,1.98767788,14.968533666666666,15.9530886,16.01823212,5.474076,10.9438967,11.53588334,15.071066,17.416519100000002,17.42172142,36.47564066666666,38.3667547,38.451941340000005
primary_28,5,B,K_LOOKUP_C2_C4,3,87269738876449,87269739040958,87269739055384,4,2,3,3,1,4,6,87269739088394,87269742951520,87269739108412,87269742969465,87269743003696,already_ready,1,1,100.0,2.069404,2.069404,2.069404,14.5722,14.5722,14.5722,20.838597,20.838597,20.838597,10.214404,10.214404,10.214404,47.694605,47.694605,47.694605
primary_28,5,B,K_LOOKUP_C2_C4,3,87269738876449,87269739040958,87269739055384,4,2,3,3,1,4,6,87269739088394,87269742951520,87269739108412,87269742969465,87269743003696,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_28,5,B,K_LOOKUP_C2_C4,3,87269738876449,87269739040958,87269739055384,4,2,3,3,1,4,6,87269739088394,87269742951520,87269739108412,87269742969465,87269743003696,generated_after_apply,2700,882,32.666666666666664,0.5654839514814815,1.8879095999999995,3.3806989099999907,12.08058711037037,14.558337149999998,16.269101099999993,7.341987205925926,15.782402749999997,16.783331639999993,8.641856746296297,9.95686215,11.067119029999995,28.629915014074072,38.484069399999996,39.82238935
primary_29,5,A,FIXED_C4,1,87303628532061,87303628645233,87303628683420,4,4,1,1,0,1,7,87303628683420,87303628683420,87303628683420,87303628683420,87303641466410,already_service,1,1,100.0,0.233959,0.233959,0.233959,14.348893,14.348893,14.348893,11.886752,11.886752,11.886752,13.410014,13.410014,13.410014,39.879618,39.879618,39.879618
primary_29,5,A,FIXED_C4,1,87303628532061,87303628645233,87303628683420,4,4,1,1,0,1,7,87303628683420,87303628683420,87303628683420,87303628683420,87303641466410,already_ready,0,,,,,,,,,,,,,,,,,
primary_29,5,A,FIXED_C4,1,87303628532061,87303628645233,87303628683420,4,4,1,1,0,1,7,87303628683420,87303628683420,87303628683420,87303628683420,87303641466410,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_29,5,A,FIXED_C4,1,87303628532061,87303628645233,87303628683420,4,4,1,1,0,1,7,87303628683420,87303628683420,87303628683420,87303628683420,87303641466410,generated_after_apply,9000,3753,41.7,0.8559463983333333,2.9931297499999996,4.852906370000001,12.930170990555554,16.61896405,18.736734730000006,5.177536267222222,15.1973748,16.8382888,14.773643008999999,18.803981799999995,21.07273069,33.73729666511111,44.84785724999999,47.25127378
primary_29,5,A,FIXED_C4,2,87318628532061,87318628632937,87318628655483,4,4,3,3,0,3,6,87318628655483,87318628655483,87318628655483,87318628655483,87318640886608,already_service,3,3,100.0,1.5941256666666668,1.6601746000000002,1.66273092,13.506687333333334,14.4305435,14.5084687,11.872847333333334,12.1110465,12.1190125,13.812178333333334,14.6307504,14.73923808,40.78583866666666,41.041284399999995,41.07041128
primary_29,5,A,FIXED_C4,2,87318628532061,87318628632937,87318628655483,4,4,3,3,0,3,6,87318628655483,87318628655483,87318628655483,87318628655483,87318640886608,already_ready,0,,,,,,,,,,,,,,,,,
primary_29,5,A,FIXED_C4,2,87318628532061,87318628632937,87318628655483,4,4,3,3,0,3,6,87318628655483,87318628655483,87318628655483,87318628655483,87318640886608,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_29,5,A,FIXED_C4,2,87318628532061,87318628632937,87318628655483,4,4,3,3,0,3,6,87318628655483,87318628655483,87318628655483,87318628655483,87318640886608,generated_after_apply,5850,2311,39.504273504273506,0.8095129622222222,2.763852450000001,4.822725240000004,12.694161887179487,16.1912922,18.53375621,5.005319278119658,15.231454,16.916182170000006,14.630411557606838,18.697278,20.90784026,33.1394056851282,44.3409082,47.205568
primary_29,5,A,FIXED_C4,3,87333628532061,87333628627564,87333628646676,4,4,2,2,0,2,7,87333628646676,87333628646676,87333628646676,87333628646676,87333638726495,already_service,2,2,100.0,0.2724535,0.29034145,0.29193149,15.6470475,15.894795449999998,15.91681749,9.532194,10.5071856,10.59385152,12.6384795,13.04159175,13.07742395,38.0901745,38.92768975,39.00213555
primary_29,5,A,FIXED_C4,3,87333628532061,87333628627564,87333628646676,4,4,2,2,0,2,7,87333628646676,87333628646676,87333628646676,87333628646676,87333638726495,already_ready,0,,,,,,,,,,,,,,,,,
primary_29,5,A,FIXED_C4,3,87333628532061,87333628627564,87333628646676,4,4,2,2,0,2,7,87333628646676,87333628646676,87333628646676,87333628646676,87333638726495,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_29,5,A,FIXED_C4,3,87333628532061,87333628627564,87333628646676,4,4,2,2,0,2,7,87333628646676,87333628646676,87333628646676,87333628646676,87333638726495,generated_after_apply,3150,1441,45.74603174603175,0.9516259869841269,3.409220399999998,5.007404459999996,13.212970167936508,16.923847849999998,19.11267508,5.553132056507937,15.400879849999999,17.218328579999998,15.0086128415873,18.977032849999993,21.966916709999975,34.72634105301587,45.368746449999975,48.063096779999995
primary_30,5,B,FIXED_C4,1,87367636843253,87367636954015,87367636991201,4,4,4,4,0,4,6,87367636991201,87367639359554,87367636991201,87367639381379,87367648759525,already_service,4,4,100.0,0.49184425,0.6066235,0.6117103,18.46474625,19.19943795,19.262405190000003,6.45368475,12.89904675,13.14603975,14.73746925,18.985133,19.349345,40.1477445,43.504993799999994,43.61399796
primary_30,5,B,FIXED_C4,1,87367636843253,87367636954015,87367636991201,4,4,4,4,0,4,6,87367636991201,87367639359554,87367636991201,87367639381379,87367648759525,already_ready,0,,,,,,,,,,,,,,,,,
primary_30,5,B,FIXED_C4,1,87367636843253,87367636954015,87367636991201,4,4,4,4,0,4,6,87367636991201,87367639359554,87367636991201,87367639381379,87367648759525,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_30,5,B,FIXED_C4,1,87367636843253,87367636954015,87367636991201,4,4,4,4,0,4,6,87367636991201,87367639359554,87367636991201,87367639381379,87367648759525,generated_after_apply,8550,3204,37.473684210526315,0.7418833259649124,2.676417749999998,4.414386590000003,12.61649131625731,16.03109465,17.99646487,4.7304503698245615,14.981360599999995,16.72818174,14.462557929707602,18.638332749999993,20.291462980000006,32.55138294175438,43.50720435,46.9540317
primary_30,5,B,FIXED_C4,2,87382636843253,87382636940888,87382636966083,4,4,2,2,0,2,7,87382636966083,87382636966083,87382636966083,87382636966083,87382647113429,already_service,2,2,100.0,1.1575065,1.9696138499999998,2.04180117,13.3211145,13.59296715,13.61713183,12.9866625,13.16260125,13.17824025,9.885081,10.0424118,10.05639676,37.3503645,37.55734965,37.575748329999996
primary_30,5,B,FIXED_C4,2,87382636843253,87382636940888,87382636966083,4,4,2,2,0,2,7,87382636966083,87382636966083,87382636966083,87382636966083,87382647113429,already_ready,0,,,,,,,,,,,,,,,,,
primary_30,5,B,FIXED_C4,2,87382636843253,87382636940888,87382636966083,4,4,2,2,0,2,7,87382636966083,87382636966083,87382636966083,87382636966083,87382647113429,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_30,5,B,FIXED_C4,2,87382636843253,87382636940888,87382636966083,4,4,2,2,0,2,7,87382636966083,87382636966083,87382636966083,87382636966083,87382647113429,generated_after_apply,5850,2336,39.93162393162393,0.8147152957264957,2.916192850000002,4.73039531000001,12.811447593162393,16.402709700000003,18.264620770000004,4.960717391794872,15.083935550000001,16.92954071,14.60743946051282,18.7038759,20.559279220000004,33.19431974119658,44.19937925,47.611175960000004
primary_30,5,B,FIXED_C4,3,87397636843253,87397636942044,87397636973360,4,4,3,3,0,3,6,87397636973360,87397636973360,87397636973360,87397636973360,87397646042844,already_service,3,3,100.0,2.282017,3.967433,4.143913,13.613903,14.4843969,14.49803698,10.206297333333334,12.165552199999999,12.325002439999999,14.376894666666667,16.3992272,16.66404864,40.479112,41.8670446,42.05167292
primary_30,5,B,FIXED_C4,3,87397636843253,87397636942044,87397636973360,4,4,3,3,0,3,6,87397636973360,87397636973360,87397636973360,87397636973360,87397646042844,already_ready,0,,,,,,,,,,,,,,,,,
primary_30,5,B,FIXED_C4,3,87397636843253,87397636942044,87397636973360,4,4,3,3,0,3,6,87397636973360,87397636973360,87397636973360,87397636973360,87397646042844,generated_pre_ready,0,,,,,,,,,,,,,,,,,
primary_30,5,B,FIXED_C4,3,87397636843253,87397636942044,87397636973360,4,4,3,3,0,3,6,87397636973360,87397636973360,87397636973360,87397636973360,87397646042844,generated_after_apply,2700,886,32.81481481481482,0.593786068888889,2.0348979999999988,3.4274613899999844,12.159148816666667,14.657565249999998,16.381368979999998,4.317430219999999,15.021938849999996,16.524636359999995,14.141971094444445,18.420532149999996,19.824397870000002,31.2123362,38.9449237,40.52103444999999
