request_id,phase,round,iteration,sample_id,split_point,network_used,activation_shape,payload_bytes,request_payload_sha256,output_shape,response_payload_bytes,response_payload_sha256,device_inference_wall_ms,device_inference_cuda_ms,remote_roundtrip_ms,e2e_inference_ms,success,error
89,warmup,0,5,299,8,True,"[1, 1280]",5120,2c6e395e8647da1e08e093e4c8cc1bc26084c63c5bc35ef7baff61f82202e717,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,20.261282,20.213855743408203,12.203138,32.46442,True,
90,warmup,0,5,299,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.51983,20.47430419921875,NA,20.582489,True,
91,warmup,0,6,0,0,True,"[1, 3, 384, 384]",1769472,7ab6cf3da25978cfb8b411994e4741372d4993d1f866042079887cf364ebd687,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,0.0,0.0,56.47811,56.47811,True,
92,warmup,0,6,0,1,True,"[1, 24, 192, 192]",3538944,78efa18f2814adfce7884ad1c2dc9896ec2ce31de7ef7b55c58241c16f69fc21,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,0.471141,0.12137600034475327,95.22697,95.698111,True,
93,warmup,0,6,0,2,True,"[1, 24, 192, 192]",3538944,a80d9c872917c6ff7756b22db93e3d34ecf2940223c2fd089433443e484c00c9,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,2.592412,2.2264959812164307,91.920948,94.51336,True,
94,warmup,0,6,0,3,True,"[1, 48, 96, 96]",1769472,4f390f8e3e072df6b22d9e592c684fd44155e96fde037d647a1a40ed9fe0f62f,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,6.944027,6.774816036224365,50.749806,57.693833,True,
95,warmup,0,6,0,4,True,"[1, 64, 48, 48]",589824,1897a1cda5ca8d586fff8a7e818f074909070b49c8eef3270a835efa8e43255d,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,9.158631,8.777600288391113,34.127958,43.286589,True,
96,warmup,0,6,0,5,True,"[1, 128, 24, 24]",294912,4374ce04152dea8ef393a08e8e26550bf031e2788b3173e6d5398c19e6b39f09,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,11.569052,11.397567749023438,18.231883,29.800935,True,
97,warmup,0,6,0,6,True,"[1, 160, 24, 24]",368640,4d72df879cc42ce6b8cefc6971851320f70743146cd85141c7b0730f712cde11,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,18.080475,17.682239532470703,20.551849,38.632324,True,
98,warmup,0,6,0,7,True,"[1, 256, 12, 12]",147456,90b2283c578501bf446dc5ae83fde5e832ffe269df7c90a908e63f6c8fed3836,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,28.201971,27.77996826171875,8.903779,37.10575,True,
99,warmup,0,6,0,8,True,"[1, 1280]",5120,ed0665df177a724dee349ef4a86ec0f1551887ba068b54a38b826e59191fa1a1,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,28.497344,28.440288543701172,5.551186,34.04853,True,
100,warmup,0,6,0,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,18.050965,18.00422477722168,NA,18.108465,True,
101,warmup,0,7,149,0,True,"[1, 3, 384, 384]",1769472,47a6bc967793854f8c725a134ffa98bb8518d6b4fc7bf08f4ed5c37513073571,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,0.0,0.0,58.744076,58.744076,True,
102,warmup,0,7,149,1,True,"[1, 24, 192, 192]",3538944,3d7f2fc4c950875182f6eca5fee15289187bc27045a07908310d74278f27d97d,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,0.390215,0.13792000710964203,99.881804,100.272019,True,
103,warmup,0,7,149,2,True,"[1, 24, 192, 192]",3538944,d4ae850c17fe4904cfa303fe15bd84c68fb59ca9fef222e9190c405f109feedd,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,1.729324,1.4655359983444214,91.247158,92.976482,True,
104,warmup,0,7,149,3,True,"[1, 48, 96, 96]",1769472,d517ee466078c00f4053d8413e5b10789889d668588574d7ed1461fe4d32201f,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,4.308281,4.032127857208252,59.788067,64.096348,True,
105,warmup,0,7,149,4,True,"[1, 64, 48, 48]",589824,c2daf35102573c9a49f537698efe6dcce61f0b8d84712071dad8d61405b2898a,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,5.439843,5.303999900817871,27.499868,32.939711,True,
106,warmup,0,7,149,5,True,"[1, 128, 24, 24]",294912,02d307fb9b44f7c70147e811846cdb6f30caedd9111fefb28d8117f6567f11cb,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,6.770907,6.509312152862549,24.686573,31.45748,True,
107,warmup,0,7,149,6,True,"[1, 160, 24, 24]",368640,218d67e35cc224b9a1092f76cb5190d92b96f7f254a9b3ac75643c73bdaf2082,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,10.237341,9.969823837280273,24.037181,34.274522,True,
108,warmup,0,7,149,7,True,"[1, 256, 12, 12]",147456,8b21c9cbbac63ecdc45a93b0bd9713dbc5ecd65391a784831031b79fbe447dca,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,16.033038,15.890656471252441,8.608674,24.641712,True,
109,warmup,0,7,149,8,True,"[1, 1280]",5120,f536598bbde266fb3492cfbd37526ed1b95a0450d52f86d96709e52d099cd6b6,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,16.262021,16.215391159057617,8.512961,24.774982,True,
110,warmup,0,7,149,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.349595,16.306976318359375,NA,16.411512,True,
111,warmup,0,8,299,0,True,"[1, 3, 384, 384]",1769472,9618940284a7da9a7ec5bbd0b175a97efcb58e117ff029f53788e8d1d4e0b11b,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,0.0,0.0,53.946878,53.946878,True,
112,warmup,0,8,299,1,True,"[1, 24, 192, 192]",3538944,67e01a742d07c2ca535a73c4c8de89e995a61b9dbd0703ceb4d7c6da57e3172a,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,0.417909,0.1241919994354248,93.469193,93.887102,True,
113,warmup,0,8,299,2,True,"[1, 24, 192, 192]",3538944,1d01cc285401cc9ecbef6af2d9ade12e821830439b456379e4367e78e41941cf,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,2.057261,1.7506239414215088,91.155098,93.212359,True,
114,warmup,0,8,299,3,True,"[1, 48, 96, 96]",1769472,794fb10063d9065ad49143f0072e9463705e2dfc8cab44d53319c987a4727c64,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,5.337537,5.017312049865723,56.087294,61.424831,True,
115,warmup,0,8,299,4,True,"[1, 64, 48, 48]",589824,cf90276a5b62ce83322d240681e2e3daad2573426900cae90894787a703ba180,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,6.724554,6.41107177734375,26.529574,33.254128,True,
116,warmup,0,8,299,5,True,"[1, 128, 24, 24]",294912,16dccb383c7e1d5c1d741faa2bae01e58365bfb67ac1a83ec93e9a1bd33fb5a4,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,8.430007,8.115936279296875,22.67786,31.107867,True,
117,warmup,0,8,299,6,True,"[1, 160, 24, 24]",368640,7b78e48598cd0151590557db307961300c31d5ea3967a8a5fb9c5108b17ce82c,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,12.95266,12.805791854858398,22.258237,35.210897,True,
118,warmup,0,8,299,7,True,"[1, 256, 12, 12]",147456,4a4150013da97ebc6627bf6fcac4755fec0a4cb7dbc85b899e44968a4d15216f,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,20.302995,19.970975875854492,9.068835,29.37183,True,
119,warmup,0,8,299,8,True,"[1, 1280]",5120,2c6e395e8647da1e08e093e4c8cc1bc26084c63c5bc35ef7baff61f82202e717,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,20.661377,20.613536834716797,8.418507,29.079884,True,
120,warmup,0,8,299,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.721516,20.673503875732422,NA,20.783351,True,
121,warmup,0,9,0,0,True,"[1, 3, 384, 384]",1769472,7ab6cf3da25978cfb8b411994e4741372d4993d1f866042079887cf364ebd687,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,0.0,0.0,62.624976,62.624976,True,
122,warmup,0,9,0,1,True,"[1, 24, 192, 192]",3538944,78efa18f2814adfce7884ad1c2dc9896ec2ce31de7ef7b55c58241c16f69fc21,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,0.465391,0.29712000489234924,109.396073,109.861464,True,
123,warmup,0,9,0,2,True,"[1, 24, 192, 192]",3538944,a80d9c872917c6ff7756b22db93e3d34ecf2940223c2fd089433443e484c00c9,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,2.649995,2.276319980621338,90.661318,93.311313,True,
124,warmup,0,9,0,3,True,"[1, 48, 96, 96]",1769472,4f390f8e3e072df6b22d9e592c684fd44155e96fde037d647a1a40ed9fe0f62f,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,7.124797,6.723775863647461,48.888749,56.013546,True,
125,warmup,0,9,0,4,True,"[1, 64, 48, 48]",589824,1897a1cda5ca8d586fff8a7e818f074909070b49c8eef3270a835efa8e43255d,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,9.34291,9.168800354003906,24.125368,33.468278,True,
126,warmup,0,9,0,5,True,"[1, 128, 24, 24]",294912,4374ce04152dea8ef393a08e8e26550bf031e2788b3173e6d5398c19e6b39f09,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,11.946045,11.54751968383789,18.406755,30.3528,True,
127,warmup,0,9,0,6,True,"[1, 160, 24, 24]",368640,4d72df879cc42ce6b8cefc6971851320f70743146cd85141c7b0730f712cde11,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,18.425718,18.01865577697754,19.927494,38.353212,True,
128,warmup,0,9,0,7,True,"[1, 256, 12, 12]",147456,90b2283c578501bf446dc5ae83fde5e832ffe269df7c90a908e63f6c8fed3836,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,28.621873,28.43027114868164,7.954542,36.576415,True,
129,warmup,0,9,0,8,True,"[1, 1280]",5120,ed0665df177a724dee349ef4a86ec0f1551887ba068b54a38b826e59191fa1a1,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,29.254266,29.20412826538086,7.90743,37.161696,True,
130,warmup,0,9,0,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,18.027159,17.98124885559082,NA,18.085076,True,
131,warmup,0,10,149,0,True,"[1, 3, 384, 384]",1769472,47a6bc967793854f8c725a134ffa98bb8518d6b4fc7bf08f4ed5c37513073571,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,0.0,0.0,62.08326,62.08326,True,
132,warmup,0,10,149,1,True,"[1, 24, 192, 192]",3538944,3d7f2fc4c950875182f6eca5fee15289187bc27045a07908310d74278f27d97d,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,0.415446,0.16124799847602844,99.108088,99.523534,True,
133,warmup,0,10,149,2,True,"[1, 24, 192, 192]",3538944,d4ae850c17fe4904cfa303fe15bd84c68fb59ca9fef222e9190c405f109feedd,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,1.755351,1.4945600032806396,94.721019,96.47637,True,
134,warmup,0,10,149,3,True,"[1, 48, 96, 96]",1769472,d517ee466078c00f4053d8413e5b10789889d668588574d7ed1461fe4d32201f,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,4.357847,4.0805439949035645,61.046636,65.404483,True,
135,warmup,0,10,149,4,True,"[1, 64, 48, 48]",589824,c2daf35102573c9a49f537698efe6dcce61f0b8d84712071dad8d61405b2898a,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,5.268685,5.016575813293457,29.245329,34.514014,True,
136,warmup,0,10,149,5,True,"[1, 128, 24, 24]",294912,02d307fb9b44f7c70147e811846cdb6f30caedd9111fefb28d8117f6567f11cb,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,6.757925,6.490143775939941,20.435958,27.193883,True,
137,warmup,0,10,149,6,True,"[1, 160, 24, 24]",368640,218d67e35cc224b9a1092f76cb5190d92b96f7f254a9b3ac75643c73bdaf2082,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,10.207868,9.948063850402832,21.83742,32.045288,True,
138,warmup,0,10,149,7,True,"[1, 256, 12, 12]",147456,8b21c9cbbac63ecdc45a93b0bd9713dbc5ecd65391a784831031b79fbe447dca,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,16.081751,15.798399925231934,9.769034,25.850785,True,
139,warmup,0,10,149,8,True,"[1, 1280]",5120,f536598bbde266fb3492cfbd37526ed1b95a0450d52f86d96709e52d099cd6b6,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,16.292501,16.2390079498291,8.22997,24.522471,True,
140,warmup,0,10,149,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.300475,16.254976272583008,NA,16.36128,True,
141,warmup,0,11,299,0,True,"[1, 3, 384, 384]",1769472,9618940284a7da9a7ec5bbd0b175a97efcb58e117ff029f53788e8d1d4e0b11b,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,0.0,0.0,60.083244,60.083244,True,
142,warmup,0,11,299,1,True,"[1, 24, 192, 192]",3538944,67e01a742d07c2ca535a73c4c8de89e995a61b9dbd0703ceb4d7c6da57e3172a,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,0.398835,0.11123199760913849,101.104311,101.503146,True,
143,warmup,0,11,299,2,True,"[1, 24, 192, 192]",3538944,1d01cc285401cc9ecbef6af2d9ade12e821830439b456379e4367e78e41941cf,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,2.041613,1.8534719944000244,98.886271,100.927884,True,
144,warmup,0,11,299,3,True,"[1, 48, 96, 96]",1769472,794fb10063d9065ad49143f0072e9463705e2dfc8cab44d53319c987a4727c64,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,5.297297,4.970848083496094,59.878738,65.176035,True,
145,warmup,0,11,299,4,True,"[1, 64, 48, 48]",589824,cf90276a5b62ce83322d240681e2e3daad2573426900cae90894787a703ba180,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,6.702303,6.385216236114502,40.589852,47.292155,True,
146,warmup,0,11,299,5,True,"[1, 128, 24, 24]",294912,16dccb383c7e1d5c1d741faa2bae01e58365bfb67ac1a83ec93e9a1bd33fb5a4,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,8.518999,8.202336311340332,17.945677,26.464676,True,
147,warmup,0,11,299,6,True,"[1, 160, 24, 24]",368640,7b78e48598cd0151590557db307961300c31d5ea3967a8a5fb9c5108b17ce82c,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,12.909688,12.763327598571777,21.97292,34.882608,True,
148,warmup,0,11,299,7,True,"[1, 256, 12, 12]",147456,4a4150013da97ebc6627bf6fcac4755fec0a4cb7dbc85b899e44968a4d15216f,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,20.330959,20.00067138671875,7.703994,28.034953,True,
149,warmup,0,11,299,8,True,"[1, 1280]",5120,2c6e395e8647da1e08e093e4c8cc1bc26084c63c5bc35ef7baff61f82202e717,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,20.691238,20.643104553222656,9.626245,30.317483,True,
150,warmup,0,11,299,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.77236,20.726272583007812,NA,20.837074,True,
151,warmup,0,12,0,0,True,"[1, 3, 384, 384]",1769472,7ab6cf3da25978cfb8b411994e4741372d4993d1f866042079887cf364ebd687,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,0.0,0.0,60.489196,60.489196,True,
152,warmup,0,12,0,1,True,"[1, 24, 192, 192]",3538944,78efa18f2814adfce7884ad1c2dc9896ec2ce31de7ef7b55c58241c16f69fc21,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,0.470447,0.12396799772977829,93.991269,94.461716,True,
153,warmup,0,12,0,2,True,"[1, 24, 192, 192]",3538944,a80d9c872917c6ff7756b22db93e3d34ecf2940223c2fd089433443e484c00c9,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,2.592142,2.221247911453247,92.377716,94.969858,True,
154,warmup,0,12,0,3,True,"[1, 48, 96, 96]",1769472,4f390f8e3e072df6b22d9e592c684fd44155e96fde037d647a1a40ed9fe0f62f,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,6.980074,6.587776184082031,49.947049,56.927123,True,
155,warmup,0,12,0,4,True,"[1, 64, 48, 48]",589824,1897a1cda5ca8d586fff8a7e818f074909070b49c8eef3270a835efa8e43255d,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,9.181641,8.791680335998535,28.984995,38.166636,True,
156,warmup,0,12,0,5,True,"[1, 128, 24, 24]",294912,4374ce04152dea8ef393a08e8e26550bf031e2788b3173e6d5398c19e6b39f09,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,11.535079,11.363200187683105,15.950862,27.485941,True,
157,warmup,0,12,0,6,True,"[1, 160, 24, 24]",368640,4d72df879cc42ce6b8cefc6971851320f70743146cd85141c7b0730f712cde11,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,18.058327,17.66316795349121,21.027731,39.086058,True,
158,warmup,0,12,0,7,True,"[1, 256, 12, 12]",147456,90b2283c578501bf446dc5ae83fde5e832ffe269df7c90a908e63f6c8fed3836,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,28.152649,27.74550437927246,8.19358,36.346229,True,
159,warmup,0,12,0,8,True,"[1, 1280]",5120,ed0665df177a724dee349ef4a86ec0f1551887ba068b54a38b826e59191fa1a1,"[1, 1000]",4000,cd4bb223fec7df70abd3d77c02dde7f3d4e305038d0a5d7b6cbc10d6c9de0fff,28.53666,28.502208709716797,7.62916,36.16582,True,
160,warmup,0,12,0,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,24.854899,24.82262420654297,NA,24.898159,True,
161,warmup,0,13,149,0,True,"[1, 3, 384, 384]",1769472,47a6bc967793854f8c725a134ffa98bb8518d6b4fc7bf08f4ed5c37513073571,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,0.0,0.0,53.250437,53.250437,True,
162,warmup,0,13,149,1,True,"[1, 24, 192, 192]",3538944,3d7f2fc4c950875182f6eca5fee15289187bc27045a07908310d74278f27d97d,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,0.402113,0.2454719990491867,112.919437,113.32155,True,
163,warmup,0,13,149,2,True,"[1, 24, 192, 192]",3538944,d4ae850c17fe4904cfa303fe15bd84c68fb59ca9fef222e9190c405f109feedd,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,2.528884,2.16428804397583,100.272381,102.801265,True,
164,warmup,0,13,149,3,True,"[1, 48, 96, 96]",1769472,d517ee466078c00f4053d8413e5b10789889d668588574d7ed1461fe4d32201f,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,6.818897,6.428736209869385,62.960509,69.779406,True,
165,warmup,0,13,149,4,True,"[1, 64, 48, 48]",589824,c2daf35102573c9a49f537698efe6dcce61f0b8d84712071dad8d61405b2898a,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,8.962482,8.572799682617188,28.076712,37.039194,True,
166,warmup,0,13,149,5,True,"[1, 128, 24, 24]",294912,02d307fb9b44f7c70147e811846cdb6f30caedd9111fefb28d8117f6567f11cb,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,11.336384,10.95577621459961,19.515353,30.851737,True,
167,warmup,0,13,149,6,True,"[1, 160, 24, 24]",368640,218d67e35cc224b9a1092f76cb5190d92b96f7f254a9b3ac75643c73bdaf2082,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,17.356396,17.19536018371582,22.169829,39.526225,True,
168,warmup,0,13,149,7,True,"[1, 256, 12, 12]",147456,8b21c9cbbac63ecdc45a93b0bd9713dbc5ecd65391a784831031b79fbe447dca,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,27.334967,26.940927505493164,8.621713,35.95668,True,
169,warmup,0,13,149,8,True,"[1, 1280]",5120,f536598bbde266fb3492cfbd37526ed1b95a0450d52f86d96709e52d099cd6b6,"[1, 1000]",4000,5d4d7e074f73248cb25bf92b4ad3291e0eca61ca38f6aa2fed2099cb7f5e5da4,27.67883,27.632768630981445,6.749526,34.428356,True,
170,warmup,0,13,149,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,17.078135,17.033727645874023,NA,17.137867,True,
171,warmup,0,14,299,0,True,"[1, 3, 384, 384]",1769472,9618940284a7da9a7ec5bbd0b175a97efcb58e117ff029f53788e8d1d4e0b11b,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,0.0,0.0,50.456562,50.456562,True,
172,warmup,0,14,299,1,True,"[1, 24, 192, 192]",3538944,67e01a742d07c2ca535a73c4c8de89e995a61b9dbd0703ceb4d7c6da57e3172a,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,0.375697,0.12144000083208084,94.130904,94.506601,True,
173,warmup,0,14,299,2,True,"[1, 24, 192, 192]",3538944,1d01cc285401cc9ecbef6af2d9ade12e821830439b456379e4367e78e41941cf,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,1.705722,1.4444799423217773,92.114492,93.820214,True,
174,warmup,0,14,299,3,True,"[1, 48, 96, 96]",1769472,794fb10063d9065ad49143f0072e9463705e2dfc8cab44d53319c987a4727c64,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,4.375634,4.093632221221924,55.846274,60.221908,True,
175,warmup,0,14,299,4,True,"[1, 64, 48, 48]",589824,cf90276a5b62ce83322d240681e2e3daad2573426900cae90894787a703ba180,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,5.518168,5.382815837860107,34.193076,39.711244,True,
176,warmup,0,14,299,5,True,"[1, 128, 24, 24]",294912,16dccb383c7e1d5c1d741faa2bae01e58365bfb67ac1a83ec93e9a1bd33fb5a4,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,6.796841,6.530623912811279,23.004722,29.801563,True,
177,warmup,0,14,299,6,True,"[1, 160, 24, 24]",368640,7b78e48598cd0151590557db307961300c31d5ea3967a8a5fb9c5108b17ce82c,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,10.375295,10.106847763061523,22.134283,32.509578,True,
178,warmup,0,14,299,7,True,"[1, 256, 12, 12]",147456,4a4150013da97ebc6627bf6fcac4755fec0a4cb7dbc85b899e44968a4d15216f,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,16.383818,16.100160598754883,8.060125,24.443943,True,
179,warmup,0,14,299,8,True,"[1, 1280]",5120,2c6e395e8647da1e08e093e4c8cc1bc26084c63c5bc35ef7baff61f82202e717,"[1, 1000]",4000,95afa7ca496b0b31e225901f341b30a59e751ad377f5f0fb9f93a10bc9106c6c,16.632624,16.58358383178711,10.773983,27.406607,True,
180,warmup,0,14,299,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.730587,16.68499183654785,NA,16.79257,True,
