K,run_id,second,waiting_time_mean,active_time_mean,logical_frame_deadline_miss_pct,boundary_prior_waiting_mean,boundary_prior_active_mean
6,run02,55,1.295504054,1.553828305,31.666666666666668,0,1.9
6,run02,56,1.294314115,1.543793574,31.111111111111114,0,1.8666666666666667
6,run02,57,1.323774859,1.525658851,31.111111111111114,0,1.8666666666666667
6,run02,58,1.300426206,1.522672459,31.111111111111114,0,1.8666666666666667
6,run02,59,1.303920996,1.549256219,32.77777777777778,0.03333333333333333,1.9333333333333333
6,run03,0,24.727866694,1.501180113,100.0,24.866666666666667,1.5333333333333334
6,run03,1,11.035196568,1.851197484,76.11111111111111,9.9,1.9
6,run03,2,1.291167452,1.522638638,30.000000000000004,0,1.8
6,run03,3,1.302199596,1.536009765,32.22222222222222,0,1.9333333333333333
6,run03,4,1.283950396,1.517159629,29.444444444444446,0,1.7666666666666666
6,run03,5,1.306621235,1.561352945,32.77777777777778,0,1.9666666666666666
6,run03,6,1.295841558,1.541501651,31.111111111111114,0,1.8666666666666667
6,run03,7,1.294660464,1.53479197,32.22222222222222,0,1.9333333333333333
6,run03,8,1.272157212,1.515464073,31.111111111111114,0,1.8666666666666667
6,run03,9,1.278584432,1.533696475,31.111111111111114,0,1.8666666666666667
6,run03,10,1.288109611,1.550265407,30.555555555555557,0,1.8333333333333333
6,run03,11,1.270222386,1.50512183,28.333333333333336,0,1.7
6,run03,12,1.312320637,1.51694788,30.555555555555557,0,1.8333333333333333
6,run03,13,1.2677985,1.497248585,27.222222222222225,0,1.6333333333333333
6,run03,14,1.277617217,1.512146097,30.555555555555557,0,1.8333333333333333
6,run03,15,1.286089617,1.521727609,30.555555555555557,0,1.8333333333333333
6,run03,16,1.311970395,1.530655525,30.000000000000004,0,1.8
6,run03,17,1.275455293,1.50626515,29.444444444444446,0,1.7666666666666666
6,run03,18,1.300597658,1.529854376,31.666666666666668,0,1.9
6,run03,19,1.275049874,1.522591802,30.000000000000004,0,1.8
6,run03,20,1.334513112,1.533031662,32.22222222222222,0,1.9333333333333333
6,run03,21,1.290776567,1.505095214,28.333333333333336,0,1.7
6,run03,22,1.281962982,1.515193364,30.000000000000004,0,1.8
6,run03,23,1.307371968,1.52331872,30.000000000000004,0,1.8
6,run03,24,1.295502801,1.496488888,27.77777777777778,0,1.6666666666666667
6,run03,25,1.26291629,1.518190659,31.111111111111114,0,1.8666666666666667
6,run03,26,1.268427672,1.486852992,28.333333333333336,0,1.7
6,run03,27,1.27695996,1.486900686,27.77777777777778,0,1.6666666666666667
6,run03,28,1.276161459,1.529309142,29.444444444444446,0,1.7666666666666666
6,run03,29,1.265078638,1.516281008,30.000000000000004,0,1.8
6,run03,30,1.287434762,1.530262999,31.111111111111114,0,1.8666666666666667
6,run03,31,1.310319307,1.530771441,31.666666666666668,0,1.9
6,run03,32,1.270494597,1.474859458,28.88888888888889,0,1.7333333333333334
6,run03,33,1.286025942,1.525935001,29.444444444444446,0,1.7666666666666666
6,run03,34,1.261267454,1.502160431,29.444444444444446,0,1.7666666666666666
6,run03,35,1.289143104,1.514994186,28.333333333333336,0,1.7
6,run03,36,1.286868705,1.512622203,30.555555555555557,0,1.8333333333333333
6,run03,37,1.274047464,1.513758945,28.333333333333336,0,1.7
6,run03,38,1.26814831,1.545952176,31.111111111111114,0,1.8666666666666667
6,run03,39,1.305735743,1.49138696,29.444444444444446,0,1.7666666666666666
6,run03,40,1.275382599,1.504900403,30.000000000000004,0,1.8
6,run03,41,1.292777458,1.526788802,30.555555555555557,0,1.8333333333333333
6,run03,42,1.278290093,1.510839747,29.444444444444446,0,1.7666666666666666
6,run03,43,1.28209911,1.496165306,29.444444444444446,0,1.7666666666666666
6,run03,44,1.243230906,1.498945309,30.555555555555557,0,1.8333333333333333
6,run03,45,1.26576849,1.501735718,27.222222222222225,0,1.6333333333333333
6,run03,46,1.288329751,1.492763569,29.444444444444446,0,1.7666666666666666
6,run03,47,1.292445081,1.500824855,31.111111111111114,0,1.8666666666666667
6,run03,48,1.297674699,1.519980731,30.555555555555557,0,1.8333333333333333
6,run03,49,1.26021019,1.536433305,27.222222222222225,0,1.6333333333333333
6,run03,50,1.265670462,1.526916458,27.77777777777778,0,1.6666666666666667
6,run03,51,1.295649182,1.520113699,29.444444444444446,0,1.7666666666666666
6,run03,52,1.306253056,1.529663388,30.555555555555557,0,1.8333333333333333
6,run03,53,1.249098083,1.512825086,30.000000000000004,0,1.8
6,run03,54,1.287149761,1.552458639,30.000000000000004,0,1.8
6,run03,55,1.267613958,1.535744221,30.555555555555557,0,1.8333333333333333
6,run03,56,1.270091504,1.525321125,31.666666666666668,0,1.9
6,run03,57,1.290989923,1.515457324,28.88888888888889,0,1.7333333333333334
6,run03,58,1.325982105,1.519533478,31.666666666666668,0,1.9
6,run03,59,1.289085163,1.531624318,31.666666666666668,0,1.9
6,run04,0,25.706305142,1.55973032,100.0,25.933333333333334,1.6
6,run04,1,17.523710259,1.985793246,96.11111111111111,16.466666666666665,2
6,run04,2,1.229579336,1.569132403,22.77777777777778,0,1.3666666666666667
6,run04,3,1.237015184,1.603825693,27.77777777777778,0.03333333333333333,1.6333333333333333
6,run04,4,1.269874543,1.624674255,31.111111111111114,0,1.8666666666666667
6,run04,5,1.150272527,1.618530393,34.44444444444444,0.16666666666666666,1.9
6,run04,6,1.022145149,1.546714622,28.333333333333336,0.13333333333333333,1.5666666666666667
6,run04,7,1.060588955,1.535875811,31.666666666666668,0.2,1.7
6,run04,8,1.066372035,1.565066823,33.88888888888889,0.3,1.7333333333333334
6,run04,9,1.326573243,1.675447259,43.333333333333336,0.7666666666666667,1.8333333333333333
6,run04,10,1.176863965,1.602503682,38.88888888888889,0.5,1.8333333333333333
6,run04,11,1.048882844,1.554679281,30.0,0.2,1.6
6,run04,12,1.17480304,1.568820328,30.555555555555557,0.06666666666666667,1.7666666666666666
6,run04,13,1.221019547,1.614826666,31.111111111111114,0.13333333333333333,1.7333333333333334
6,run04,14,1.198537237,1.586381733,30.555555555555557,0,1.8333333333333333
6,run04,15,1.136388028,1.512966485,22.222222222222225,0.13333333333333333,1.2
6,run04,16,1.244238426,1.592038515,30.555555555555557,0.03333333333333333,1.8
6,run04,17,1.323293971,1.563758377,30.000000000000004,0.03333333333333333,1.7666666666666666
6,run04,18,1.34506576,1.467022894,29.444444444444446,0.03333333333333333,1.7333333333333334
6,run04,19,1.234515719,1.510394937,30.555555555555557,0.03333333333333333,1.8
6,run04,20,1.262143632,1.540285359,29.444444444444446,0,1.7666666666666666
6,run04,21,1.237835981,1.567444564,30.555555555555557,0,1.8333333333333333
6,run04,22,1.219673242,1.569973275,33.333333333333336,0.13333333333333333,1.8666666666666667
6,run04,23,1.244259398,1.499744409,27.77777777777778,0.03333333333333333,1.6333333333333333
6,run04,24,1.170172225,1.515549381,22.77777777777778,0,1.3666666666666667
6,run04,25,0.879817334,1.362119214,1.6666666666666667,0,0.1
6,run04,26,1.13223354,1.459221738,16.666666666666668,0,1
6,run04,27,1.291560178,1.516219119,28.88888888888889,0,1.7333333333333334
6,run04,28,1.304118301,1.529260197,31.111111111111114,0,1.8666666666666667
6,run04,29,1.267982747,1.510235344,30.000000000000004,0,1.8
6,run04,30,1.300114872,1.515626597,29.444444444444446,0,1.7666666666666666
6,run04,31,1.264467841,1.524389317,30.555555555555557,0,1.8333333333333333
6,run04,32,1.299667648,1.5420135,31.666666666666668,0,1.9
6,run04,33,1.316013148,1.50055868,30.000000000000004,0,1.8
6,run04,34,1.295781404,1.520983035,30.000000000000004,0,1.8
6,run04,35,1.306023519,1.550800111,30.000000000000004,0,1.8
6,run04,36,1.300557384,1.54527813,31.111111111111114,0,1.8666666666666667
6,run04,37,1.29369778,1.543266412,32.22222222222222,0,1.9333333333333333
6,run04,38,1.273825265,1.539308814,29.444444444444446,0,1.7666666666666666
6,run04,39,1.292713353,1.520248314,29.444444444444446,0,1.7666666666666666
6,run04,40,1.282157217,1.534420085,30.555555555555557,0,1.8333333333333333
6,run04,41,1.274130589,1.497936943,29.444444444444446,0,1.7666666666666666
6,run04,42,1.294785146,1.511049909,29.444444444444446,0,1.7666666666666666
6,run04,43,1.281670414,1.528517226,30.555555555555557,0,1.8333333333333333
6,run04,44,1.306011786,1.522088372,30.555555555555557,0,1.8333333333333333
6,run04,45,1.289996075,1.548271619,31.111111111111114,0,1.8666666666666667
6,run04,46,1.256271878,1.503540134,27.77777777777778,0,1.6666666666666667
6,run04,47,1.230625684,1.488891108,27.222222222222225,0,1.6333333333333333
6,run04,48,1.258350365,1.494264583,27.77777777777778,0,1.6666666666666667
6,run04,49,1.257943396,1.517933942,28.88888888888889,0,1.7333333333333334
6,run04,50,1.292688699,1.514213601,30.000000000000004,0,1.8
6,run04,51,1.30718939,1.524325697,31.666666666666668,0,1.9
6,run04,52,1.253631131,1.515275604,28.88888888888889,0,1.7333333333333334
6,run04,53,1.292369727,1.533608939,30.555555555555557,0,1.8333333333333333
6,run04,54,1.31329102,1.527293366,29.444444444444446,0,1.7666666666666666
6,run04,55,1.308596556,1.540914992,31.666666666666668,0,1.9
6,run04,56,1.296967961,1.502974641,30.000000000000004,0,1.8
6,run04,57,1.314908497,1.523464086,30.000000000000004,0,1.8
6,run04,58,1.280236322,1.525581118,31.111111111111114,0,1.8666666666666667
6,run04,59,1.304039321,1.519915116,31.666666666666668,0.06666666666666667,1.8333333333333333
6,run05,0,18.825286425,1.650280385,100.0,18.566666666666666,1.6666666666666667
6,run05,1,3.041117771,1.669513755,49.44444444444444,1.8,1.9
6,run05,2,1.313528339,1.51765305,31.111111111111114,0,1.8666666666666667
6,run05,3,1.331939961,1.537437103,29.444444444444446,0,1.7666666666666666
6,run05,4,1.342268796,1.545819452,31.666666666666668,0,1.9
6,run05,5,1.361297956,1.53737267,31.111111111111114,0,1.8666666666666667
6,run05,6,1.32164384,1.537163616,30.555555555555557,0,1.8333333333333333
6,run05,7,1.329984569,1.52864181,31.111111111111114,0,1.8666666666666667
6,run05,8,1.328547832,1.525373635,31.111111111111114,0,1.8666666666666667
6,run05,9,1.315575512,1.555152038,29.444444444444446,0,1.7666666666666666
6,run05,10,1.331185938,1.551157023,31.666666666666668,0,1.9
6,run05,11,1.349441239,1.560964804,32.77777777777778,0,1.9666666666666666
6,run05,12,1.34626602,1.545936205,31.111111111111114,0,1.8666666666666667
6,run05,13,1.347209773,1.535321539,31.666666666666668,0,1.9
6,run05,14,1.316562551,1.53227649,31.111111111111114,0,1.8666666666666667
6,run05,15,1.289363186,1.522076134,28.88888888888889,0,1.7333333333333334
6,run05,16,1.332878044,1.522647002,28.88888888888889,0,1.7333333333333334
6,run05,17,1.323666003,1.523166852,30.555555555555557,0,1.8333333333333333
6,run05,18,1.329517571,1.515466668,30.000000000000004,0,1.8
6,run05,19,1.389804891,1.532992283,31.666666666666668,0,1.9
6,run05,20,1.33815835,1.522200182,31.111111111111114,0,1.8666666666666667
6,run05,21,1.306596631,1.523349946,30.555555555555557,0,1.8333333333333333
6,run05,22,1.341539369,1.533722799,31.666666666666668,0,1.9
6,run05,23,1.335626228,1.536056596,32.22222222222222,0,1.9333333333333333
6,run05,24,1.300699091,1.538455011,30.000000000000004,0,1.8
6,run05,25,1.341003596,1.556879103,32.22222222222222,0,1.9333333333333333
6,run05,26,1.346793999,1.542363473,32.22222222222222,0,1.9333333333333333
6,run05,27,1.358397434,1.540067883,31.111111111111114,0,1.8666666666666667
6,run05,28,1.362033374,1.549797054,32.22222222222222,0,1.9333333333333333
6,run05,29,1.35359674,1.542823945,32.77777777777778,0,1.9666666666666666
6,run05,30,1.30874408,1.546023967,28.88888888888889,0,1.7333333333333334
6,run05,31,1.33472457,1.543333711,31.666666666666668,0,1.9
6,run05,32,1.32572442,1.535138138,31.111111111111114,0,1.8666666666666667
6,run05,33,1.326542499,1.537101007,30.000000000000004,0,1.8
6,run05,34,1.31715202,1.543515653,32.22222222222222,0,1.9333333333333333
6,run05,35,1.350234869,1.541069695,31.666666666666668,0,1.9
6,run05,36,1.32024132,1.515345068,28.333333333333336,0,1.7
6,run05,37,1.35484524,1.544334153,31.666666666666668,0,1.9
6,run05,38,1.317496471,1.531296109,32.77777777777778,0,1.9666666666666666
6,run05,39,1.312303204,1.528556128,31.666666666666668,0,1.9
6,run05,40,1.335071757,1.530025803,30.000000000000004,0,1.8
6,run05,41,1.312572215,1.533257769,32.77777777777778,0,1.9666666666666666
6,run05,42,1.330328314,1.51286347,27.77777777777778,0,1.6666666666666667
6,run05,43,1.32762707,1.521124358,30.000000000000004,0,1.8
6,run05,44,1.341894078,1.559881599,31.111111111111114,0,1.8666666666666667
6,run05,45,1.344833727,1.539362008,30.555555555555557,0,1.8333333333333333
6,run05,46,1.33371861,1.536252696,31.666666666666668,0,1.9
6,run05,47,1.311917248,1.534433596,31.666666666666668,0,1.9
6,run05,48,1.316580229,1.524871959,30.555555555555557,0,1.8333333333333333
6,run05,49,1.309503379,1.520406409,30.000000000000004,0,1.8
6,run05,50,1.32404548,1.51098626,30.000000000000004,0,1.8
6,run05,51,1.34042074,1.536397014,31.666666666666668,0,1.9
6,run05,52,1.324776527,1.53488988,29.444444444444446,0,1.7666666666666666
6,run05,53,1.330147097,1.545342832,32.22222222222222,0,1.9333333333333333
6,run05,54,1.327861498,1.528020909,30.000000000000004,0,1.8
6,run05,55,1.342476183,1.555519483,31.666666666666668,0,1.9
6,run05,56,1.329835429,1.556437585,32.22222222222222,0,1.9333333333333333
6,run05,57,1.33319071,1.51283283,31.111111111111114,0,1.8666666666666667
6,run05,58,1.31237088,1.525296903,28.88888888888889,0,1.7333333333333334
6,run05,59,1.362217685,1.519721533,31.666666666666668,0.06666666666666667,1.8333333333333333
7,run01,0,31.256818973,1.717965269,100.0,31.533333333333335,1.8
7,run01,1,42.164654611,1.982824537,100.0,41.56666666666667,1.9333333333333333
7,run01,2,43.964850492,1.981343552,100.0,43.733333333333334,1.9666666666666666
7,run01,3,47.444972686,1.989473962,100.0,47.03333333333333,2
7,run01,4,46.680085682,1.985185591,100.0,46.03333333333333,1.9666666666666666
7,run01,5,48.230233778,1.987623257,100.0,47.63333333333333,2
7,run01,6,47.373380823,1.987656772,100.0,46.56666666666667,2
7,run01,7,45.65436458,1.988821961,100.0,45.166666666666664,1.9666666666666666
7,run01,8,46.867916431,1.980249041,100.0,46.36666666666667,1.9666666666666666
7,run01,9,47.04670415,1.984936571,100.0,46.333333333333336,2
7,run01,10,44.650932617,1.980838709,100.0,43.96666666666667,1.9333333333333333
7,run01,11,43.505260829,1.980101541,100.0,42.86666666666667,1.9666666666666666
7,run01,12,42.867088451,1.982034191,100.0,42.13333333333333,2
7,run01,13,42.547736272,1.987268008,100.0,42,2
7,run01,14,44.009265432,1.983439055,100.0,43.333333333333336,2
7,run01,15,41.843826008,1.985718233,100.0,41.06666666666667,1.9666666666666666
7,run01,16,38.1707288,1.989445947,100.0,37.666666666666664,1.9666666666666666
7,run01,17,41.01505199,1.984801047,100.0,40.4,2
7,run01,18,39.039753433,1.984526886,100.0,38.233333333333334,1.9666666666666666
7,run01,19,35.230875916,1.980757881,100.0,34.7,1.9666666666666666
7,run01,20,37.193340332,1.985790003,100.0,36.63333333333333,2
7,run01,21,37.70148922,1.986194434,100.0,37.2,2
7,run01,22,38.949994613,1.985529534,100.0,38.266666666666666,2
7,run01,23,35.477847293,1.984399173,100.0,34.7,1.9666666666666666
7,run01,24,35.772773412,1.978568453,100.0,35.2,1.9
7,run01,25,31.296887131,1.979122557,100.0,30.633333333333333,1.9666666666666666
7,run01,26,30.841309824,1.982675404,100.0,30.233333333333334,1.9666666666666666
7,run01,27,28.480214406,1.985453435,100.0,27.966666666666665,1.9666666666666666
7,run01,28,28.797302489,1.988603103,100.0,28.266666666666666,1.9666666666666666
7,run01,29,30.958068926,1.98266584,100.0,30.533333333333335,1.9666666666666666
7,run01,30,29.289521639,1.979866205,100.0,28.6,1.8666666666666667
7,run01,31,28.349954314,1.979716342,100.0,27.833333333333332,1.9333333333333333
7,run01,32,26.841454731,1.988348353,100.0,26.1,2
7,run01,33,26.669059443,1.984038694,100.0,26.133333333333333,1.9666666666666666
7,run01,34,25.079925571,1.98171365,100.0,24.266666666666666,2
7,run01,35,21.855876004,1.984448604,100.0,20.966666666666665,1.9666666666666666
7,run01,36,14.300207647,1.983754907,100.0,13.3,1.9666666666666666
7,run01,37,3.292296654,1.856540434,57.14285714285714,2.1666666666666665,2
7,run01,38,2.001379821,1.760931541,42.857142857142854,1,2
7,run01,39,1.966570372,1.77518136,40.95238095238095,0.8666666666666667,2
7,run01,40,1.979485724,1.7560413,41.42857142857142,0.9333333333333333,1.9666666666666666
7,run01,41,2.020208878,1.775064254,42.38095238095238,0.9666666666666667,2
7,run01,42,2.0303928,1.778022829,42.38095238095238,0.9666666666666667,2
7,run01,43,1.999269709,1.768133847,43.33333333333333,1.0333333333333334,2
7,run01,44,2.021677129,1.807665914,43.33333333333333,1.0333333333333334,2
7,run01,45,1.972455823,1.751825733,41.42857142857142,0.9,2
7,run01,46,2.012830007,1.777419787,42.38095238095238,0.9666666666666667,2
7,run01,47,2.035534584,1.765597822,42.38095238095238,0.9666666666666667,2
7,run01,48,1.986296427,1.759277446,42.38095238095238,0.9666666666666667,2
7,run01,49,2.023476559,1.784056771,41.904761904761905,0.9333333333333333,2
7,run01,50,1.983887902,1.774539751,42.38095238095238,1,1.9666666666666666
7,run01,51,2.018920315,1.776733811,42.38095238095238,0.9666666666666667,2
7,run01,52,1.977371171,1.766452658,43.33333333333333,1.0333333333333334,2
7,run01,53,2.03546666,1.768379242,42.857142857142854,1,2
7,run01,54,2.023191793,1.758529931,42.38095238095238,0.9666666666666667,2
7,run01,55,2.013442322,1.762371079,42.38095238095238,0.9666666666666667,2
7,run01,56,1.993076152,1.760115487,42.38095238095238,0.9666666666666667,2
7,run01,57,2.046637071,1.756357667,42.857142857142854,1,2
7,run01,58,2.017385611,1.768776,42.38095238095238,0.9666666666666667,2
7,run01,59,1.934751682,1.738685388,42.38095238095238,0.9666666666666667,2
7,run02,0,36.613515953,1.577095239,100.0,36.96666666666667,1.6
7,run02,1,47.671308433,1.984070577,100.0,46.56666666666667,2
7,run02,2,42.332618072,1.987762692,100.0,42.13333333333333,2
7,run02,3,49.36207061,1.985484478,100.0,48.9,1.9666666666666666
7,run02,4,54.969444296,1.984765885,100.0,54.46666666666667,2
7,run02,5,49.407948388,1.989970122,100.0,48.53333333333333,2
7,run02,6,44.973634625,1.981257315,100.0,44.333333333333336,2
7,run02,7,44.565671148,1.980244554,100.0,44.166666666666664,2
7,run02,8,45.70111196,1.981778696,100.0,45.06666666666667,1.9666666666666666
7,run02,9,44.20819464,1.972252213,100.0,43.56666666666667,1.9666666666666666
7,run02,10,42.954744684,1.97959809,100.0,42.3,1.9333333333333333
7,run02,11,43.105093504,1.981033104,100.0,42.9,1.9666666666666666
7,run02,12,50.279438919,1.982422727,100.0,49.8,1.9666666666666666
7,run02,13,50.659316395,1.977945889,100.0,50.333333333333336,1.9333333333333333
7,run02,14,48.767668934,1.991862613,100.0,47.86666666666667,2
7,run02,15,46.226600434,1.979815407,100.0,46,1.9333333333333333
7,run02,16,47.813130601,1.982139296,100.0,46.93333333333333,1.9666666666666666
7,run02,17,43.90889418,1.985788597,100.0,43.166666666666664,2
7,run02,18,41.596570763,1.982899122,100.0,41.13333333333333,1.9333333333333333
7,run02,19,39.976178676,1.983930539,100.0,39.2,2
7,run02,20,36.833363172,1.990773571,100.0,36.3,2
7,run02,21,36.065038841,1.983440473,100.0,35.46666666666667,2
7,run02,22,31.634084941,1.984637293,100.0,30.866666666666667,2
7,run02,23,30.483891172,1.981575949,100.0,30.1,2
7,run02,24,31.735411708,1.987271688,100.0,30.933333333333334,1.9666666666666666
7,run02,25,26.895822351,1.984042822,100.0,26.333333333333332,1.9666666666666666
7,run02,26,20.995117665,1.983776206,100.0,20.266666666666666,1.9666666666666666
7,run02,27,20.712932895,1.987360098,100.0,20.133333333333333,2
7,run02,28,18.198224455,1.979494818,100.0,17.533333333333335,1.9666666666666666
7,run02,29,14.599042111,1.975697529,100.0,13.733333333333333,2
7,run02,30,4.48096653,1.896200129,66.66666666666667,3.3,2
7,run02,31,2.029926667,1.762116304,41.904761904761905,0.9333333333333333,2
7,run02,32,1.988950302,1.761511739,42.857142857142854,1,2
7,run02,33,1.987300837,1.762363331,42.38095238095238,1,1.9666666666666666
7,run02,34,2.053306486,1.762984601,42.857142857142854,1,2
7,run02,35,2.056053512,1.76249301,42.857142857142854,1,2
7,run02,36,2.041550754,1.764846993,42.857142857142854,1,2
7,run02,37,1.988108761,1.756076441,43.33333333333333,1.0333333333333334,2
7,run02,38,2.022183462,1.766824406,42.38095238095238,0.9666666666666667,2
7,run02,39,1.99989238,1.768211376,41.904761904761905,0.9666666666666667,1.9666666666666666
7,run02,40,1.993863404,1.777695351,41.904761904761905,0.9333333333333333,2
7,run02,41,2.033505349,1.746018905,41.904761904761905,0.9666666666666667,1.9666666666666666
7,run02,42,2.032524821,1.748915586,41.904761904761905,0.9333333333333333,2
7,run02,43,1.987525945,1.764450329,42.857142857142854,1,2
7,run02,44,1.980804825,1.743026341,42.38095238095238,0.9666666666666667,2
7,run02,45,2.039963346,1.745155188,42.38095238095238,0.9666666666666667,2
7,run02,46,2.036409595,1.780055823,42.857142857142854,1,2
7,run02,47,2.0255181,1.756785401,42.857142857142854,1,2
7,run02,48,2.013410142,1.736566425,41.904761904761905,0.9333333333333333,2
7,run02,49,1.969955813,1.767412799,40.95238095238095,0.9,1.9666666666666666
7,run02,50,2.042063713,1.770940273,42.38095238095238,1,1.9666666666666666
7,run02,51,2.034688955,1.75822511,42.857142857142854,1,2
7,run02,52,2.013354258,1.767694287,43.80952380952381,1.1,1.9666666666666666
7,run02,53,2.029909389,1.757453986,42.857142857142854,1,2
7,run02,54,2.032956806,1.778755439,41.904761904761905,0.9333333333333333,2
7,run02,55,2.056700806,1.768980929,42.857142857142854,1,2
7,run02,56,1.994912162,1.766841506,42.38095238095238,0.9666666666666667,2
7,run02,57,2.06269715,1.761901912,42.857142857142854,1,2
7,run02,58,2.012207478,1.763147767,41.42857142857142,0.9,2
7,run02,59,1.97019918,1.73743755,43.33333333333333,1.0666666666666667,1.9666666666666666
7,run03,0,36.514467057,1.621283084,100.0,36.9,1.6333333333333333
7,run03,1,49.121809096,1.987256425,100.0,48.3,1.9333333333333333
7,run03,2,48.897485384,1.985274697,100.0,48.3,1.9333333333333333
7,run03,3,45.028063131,1.985649412,100.0,44.266666666666666,2
7,run03,4,42.408436783,1.983344001,100.0,41.8,1.9
7,run03,5,40.549569198,1.987075414,100.0,39.96666666666667,1.9666666666666666
7,run03,6,39.829359279,1.985683411,100.0,39.3,2
7,run03,7,41.564713844,1.982801234,100.0,40.93333333333333,2
7,run03,8,37.407078091,1.985075408,100.0,36.7,2
7,run03,9,39.958323591,1.982419526,100.0,39.266666666666666,2
7,run03,10,38.983099978,1.984077727,100.0,38.36666666666667,1.9666666666666666
7,run03,11,41.837633036,1.982178553,100.0,41.43333333333333,1.9666666666666666
7,run03,12,39.495104582,1.984863822,100.0,38.766666666666666,1.9666666666666666
7,run03,13,37.536751485,1.983087798,100.0,36.8,2
7,run03,14,39.608095091,1.98508786,100.0,39.333333333333336,2
7,run03,15,39.90401649,1.983470857,100.0,39.06666666666667,1.9666666666666666
7,run03,16,36.762739304,1.986679949,100.0,36.3,2
7,run03,17,39.176467462,1.985544322,100.0,38.733333333333334,1.9666666666666666
7,run03,18,43.724348223,1.986398269,100.0,43.233333333333334,2
7,run03,19,44.362247031,1.982004436,100.0,43.7,1.9666666666666666
7,run03,20,44.9707729,1.984047984,100.0,44.333333333333336,2
7,run03,21,44.963660203,1.981025715,100.0,44.3,1.9666666666666666
7,run03,22,44.376652306,1.990211908,100.0,43.833333333333336,2
7,run03,23,47.384168623,1.986387461,100.0,46.93333333333333,2
7,run03,24,47.840837383,1.982803493,100.0,47.13333333333333,2
7,run03,25,47.454215947,1.982245227,100.0,46.86666666666667,1.9666666666666666
7,run03,26,48.052077161,1.981559249,100.0,47.5,2
7,run03,27,46.214902265,1.98550499,100.0,45.53333333333333,2
7,run03,28,39.666021653,1.986389351,100.0,38.8,2
7,run03,29,31.66432297,1.98958436,100.0,30.9,1.9333333333333333
7,run03,30,27.618219584,1.980742854,100.0,26.933333333333334,2
7,run03,31,22.878138336,1.981131823,100.0,22.066666666666666,2
7,run03,32,20.304276536,1.985996864,100.0,19.566666666666666,1.9333333333333333
7,run03,33,14.877391322,1.988546007,100.0,13.966666666666667,1.9666666666666666
7,run03,34,4.023669075,1.896493943,64.28571428571428,2.8666666666666667,2
7,run03,35,2.025973284,1.773682643,42.38095238095238,0.9666666666666667,2
7,run03,36,2.03036478,1.778404635,42.38095238095238,0.9666666666666667,2
7,run03,37,2.072049124,1.770400959,41.904761904761905,0.9333333333333333,2
7,run03,38,2.0565421,1.767033527,41.904761904761905,0.9333333333333333,2
7,run03,39,2.063838733,1.786960531,42.857142857142854,1,2
7,run03,40,1.986020703,1.769306971,41.904761904761905,0.9333333333333333,2
7,run03,41,1.986458016,1.766699555,41.904761904761905,0.9333333333333333,2
7,run03,42,1.978342275,1.770797317,42.38095238095238,0.9666666666666667,2
7,run03,43,1.968531647,1.750236998,41.904761904761905,0.9333333333333333,2
7,run03,44,1.994508873,1.773550758,42.38095238095238,0.9666666666666667,2
7,run03,45,1.965877619,1.75895475,41.42857142857142,0.9,2
7,run03,46,1.99139366,1.778394186,41.42857142857142,0.9,2
7,run03,47,2.090062175,1.786314826,43.33333333333333,1.0333333333333334,2
7,run03,48,2.029847902,1.768283529,41.904761904761905,0.9333333333333333,2
7,run03,49,2.058093765,1.783231623,42.857142857142854,1,2
7,run03,50,2.009139192,1.760590614,42.38095238095238,1,1.9666666666666666
7,run03,51,2.017075062,1.780111922,42.857142857142854,1,2
7,run03,52,2.036157699,1.757034743,42.38095238095238,0.9666666666666667,2
7,run03,53,2.015401359,1.774056434,42.38095238095238,0.9666666666666667,2
7,run03,54,2.025859612,1.770415339,42.38095238095238,0.9666666666666667,2
7,run03,55,2.027933713,1.765491762,42.38095238095238,0.9666666666666667,2
7,run03,56,2.047209695,1.766101947,42.38095238095238,0.9666666666666667,2
7,run03,57,2.0183124,1.770108147,41.42857142857142,0.9,2
7,run03,58,1.994534514,1.736288045,41.904761904761905,0.9333333333333333,2
7,run03,59,1.977207293,1.75416834,41.904761904761905,0.9333333333333333,2
7,run04,0,29.306536888,1.757300588,100.0,29.633333333333333,1.7666666666666666
7,run04,1,42.078359299,1.983105673,100.0,41.766666666666666,1.9333333333333333
7,run04,2,47.457499913,1.984571334,100.0,46.8,2
7,run04,3,48.803419706,1.988583641,100.0,48.1,2
7,run04,4,46.872414149,1.983272537,100.0,46.3,1.9666666666666666
7,run04,5,48.396260419,1.987038945,100.0,47.56666666666667,1.9666666666666666
7,run04,6,43.742538582,1.980023595,100.0,43,1.9666666666666666
7,run04,7,43.888796912,1.979758595,100.0,43.56666666666667,1.9333333333333333
7,run04,8,48.710557112,1.983618672,100.0,48.266666666666666,1.9
7,run04,9,43.694065025,1.976339015,100.0,43.1,2
7,run04,10,49.631820955,1.986070266,100.0,49.266666666666666,2
7,run04,11,49.999292927,1.992518709,100.0,49.166666666666664,2
7,run04,12,48.447009193,1.982564616,100.0,47.96666666666667,1.9666666666666666
7,run04,13,45.59843325,1.979052464,100.0,44.733333333333334,1.9666666666666666
7,run04,14,44.899502792,1.986416623,100.0,44.266666666666666,2
7,run04,15,41.677811086,1.980315864,100.0,41.06666666666667,2
7,run04,16,44.609623097,1.985386412,100.0,44.13333333333333,2
7,run04,17,44.953957523,1.983067814,100.0,44.233333333333334,2
