C,K,metric,n_runs,mean,sample_sd,median,min,max,run01,run02,run03,run04,run05
2,6,local_latency_p95_ms,5,39.16495271,1.7120801080570147,38.19254505,38.0881214,42.06513175,38.19254505,39.39011425,38.0881214,42.06513175,38.0888511
2,6,local_latency_p99_ms,5,173.08066647,31.650202089199446,168.36389339,142.1542019,206.62120595,168.36389339,142.1542019,204.96275145,206.62120595,143.30127966
2,6,start_lag_mean_ms,5,1.0772955619444444,0.1982222916864496,1.0517445030555554,0.8484131348148148,1.329466233425926,0.9360618086111111,1.0517445030555554,1.329466233425926,1.2207921298148148,0.8484131348148148
2,6,front_end_mean_ms,5,11.993985839166667,0.2513819268907209,11.887965767777779,11.690912463981482,12.288878085925926,11.887965767777779,12.21871008324074,11.883462794907407,12.288878085925926,11.690912463981482
2,6,queue_wait_mean_ms,5,9.730550163444445,0.7359730673781418,9.70641459111111,8.877657854166667,10.680371948333333,9.70641459111111,8.877657854166667,10.210780111666667,10.680371948333333,9.177526311944444
2,6,queue_wait_p95_ms,5,16.14819276,0.13355395482577706,16.09071685,16.04881815,16.36524375,16.09071685,16.04881815,16.0501048,16.36524375,16.18608025
2,6,inference_mean_ms,5,8.536667309148148,0.06512374211130709,8.550949556851851,8.466318007592593,8.615976625,8.473804928333333,8.615976625,8.466318007592593,8.576287427962964,8.550949556851851
2,6,inference_p95_ms,5,10.100738179999999,0.4416032868237912,9.84459965,9.78189125,10.8229473,9.84459965,10.227576,9.8266767,10.8229473,9.78189125
2,6,deadline_miss_pct,5,32.18518518518518,0.6331261844467477,31.935185185185187,31.60185185185185,33.18518518518518,31.60185185185185,33.18518518518518,31.935185185185187,31.796296296296298,32.407407407407405
2,6,peak_waiting_queue,5,43,6.363961030678928,42,37,51,42,37,51,48,37
2,6,time_weighted_waiting_queue,5,1.756979771152495,0.1336724041797632,1.7521928023950117,1.6025884928488192,1.9290656181277566,1.7521928023950117,1.6025884928488192,1.8451748562224197,1.9290656181277566,1.6558770861684684
2,6,max_active_inferences,5,2,0.0,2,2,2,2,2,2,2,2
2,6,service_overlap_pair_count,5,9056.6,28.032124428947586,9048,9039,9106,9048,9040,9050,9106,9039
2,6,service_overlap_time_ms,5,43665.720058,583.6257279555292,43270.119553,43224.734261,44422.412725,43238.905459,44422.412725,43270.119553,43224.734261,44172.428292
2,6,start_lag_p95_ms,5,2.0995217999999998,0.17732347756507746,2.0539681499999998,1.8875174,2.29463625,1.99157785,2.2699093500000003,2.0539681499999998,2.29463625,1.8875174
2,6,front_end_p95_ms,5,14.74755614,1.3163465561079677,14.0335999,13.710921,16.83589495,14.0335999,15.2600529,13.897311949999999,16.83589495,13.710921
2,6,queue_wait_p99_ms,5,122.25019882,30.327330921049363,122.15561165000001,87.84379609999999,158.05161628,122.15561165000001,87.84379609999999,146.22305816,158.05161628,96.97691191
2,6,inference_p99_ms,5,11.930873982,1.106669956576506,11.43328374,11.21974598,13.88089624,11.43328374,11.74491342,11.375530529999999,13.88089624,11.21974598
2,6,time_weighted_active_offered,5,1.5363217192366667,0.011722705061591595,1.5389294505166666,1.5236703103333333,1.55060284315,1.5249861536166667,1.55060284315,1.5236703103333333,1.5434198385666666,1.5389294505166666
2,6,active_0_offered_pct,5,19.132355154,0.8670412011989435,19.553069531666665,17.686302316666666,19.736567581666666,19.553069531666665,18.965276701666667,19.736567581666666,17.686302316666666,19.720559638333334
2,6,active_1_offered_pct,5,8.103117768333334,1.4241833032266946,8.159833803333333,6.6659356716666665,10.28541151,8.395245575,7.009162281666667,8.159833803333333,10.28541151,6.6659356716666665
2,6,active_2_offered_pct,5,72.76452707766667,0.9744217084115452,72.103598615,72.02828617333333,74.02556101666667,72.05168489333333,74.02556101666667,72.103598615,72.02828617333333,73.61350469
2,6,time_weighted_waiting_offered,5,1.7514642532733333,0.1324774821792826,1.74714741,1.5979752120333333,1.9224094146,1.74714741,1.5979752120333333,1.8379404201,1.9224094146,1.6518488096333332
2,6,waiting_positive_offered_pct,5,52.19167958,0.3616237050161058,52.02466996166666,51.88573511833333,52.78656615833333,52.02466996166666,51.88573511833333,51.98881762666667,52.78656615833333,52.272609034999995
2,6,workers_actually_used,5,2,0.0,2,2,2,2,2,2,2,2
2,6,submitted_overlap_time_ms,5,13504.3311602,726.7039181153856,13204.210081,12830.314656,14420.568551,12930.431252,14420.568551,12830.314656,13204.210081,14136.131261
2,6,completion_elapsed_s,5,60.0096999732,0.0010899899984662907,60.010029486,60.008055478,60.010951351,60.010029486,60.009300846,60.008055478,60.010951351,60.010162705
2,6,drain_after_offered_end_s,5,0.0096999732,0.001089989998466821,0.010029486,0.008055478,0.010951351,0.010029486,0.009300846,0.008055478,0.010951351,0.010162705
2,6,wall_clock_duration_s,5,62.653941133,0.01756761720374515,62.661582432,62.62894009,62.671415268,62.66496751,62.642800365,62.671415268,62.661582432,62.62894009
2,6,queue_depth_wait_pearson,5,0.984807515457716,0.005893220938152084,0.9853452746923319,0.9783726164553244,0.9909719002462396,0.9853452746923319,0.9783726164553244,0.9901139183225847,0.9909719002462396,0.9792338675720998
2,7,local_latency_mean_ms,5,138.84864173336507,45.4114584001729,135.27748977738096,88.06787538198412,212.23708472928573,136.04992762992063,122.61083114825396,135.27748977738096,212.23708472928573,88.06787538198412
2,7,local_latency_median_ms,5,129.8027914,75.99305214190481,159.938233,38.0167285,223.4889785,159.938233,66.4737555,161.0962615,223.4889785,38.0167285
2,7,local_latency_p95_ms,5,259.27634108,7.2906751468452775,258.8039941,252.39127725,270.643104,252.39127725,270.643104,258.8039941,260.9964341,253.54689595
2,7,local_latency_p99_ms,5,274.016332386,9.974123399179033,273.99884177,264.45304187,290.12162546,264.45304187,290.12162546,274.34647296,273.99884177,267.16167987
2,7,start_lag_mean_ms,5,1.20068221615873,0.12550872733689192,1.1762983476984128,1.0530495319841269,1.330111397142857,1.1148287483333332,1.3291230556349207,1.330111397142857,1.0530495319841269,1.1762983476984128
2,7,front_end_mean_ms,5,13.564452782253968,0.49252603628892094,13.476155048015872,12.98297095436508,14.339785063095238,13.605748591269842,13.476155048015872,13.417604254523809,14.339785063095238,12.98297095436508
2,7,queue_wait_mean_ms,5,115.06359214185714,44.73083048478759,111.5422207663492,65.17272251992064,187.40485430238095,112.28779307166667,98.91037004896826,111.5422207663492,187.40485430238095,65.17272251992064
2,7,queue_wait_p95_ms,5,233.55998299,7.135079874650578,233.67982205,226.7984913,243.839611,226.96516325,243.839611,233.67982205,236.51682735,226.7984913
2,7,inference_mean_ms,5,9.019914593095239,0.26158734750662915,8.98755335936508,8.73588356,9.439395831825397,9.041557218650794,8.89518299563492,8.98755335936508,9.439395831825397,8.73588356
2,7,inference_p95_ms,5,12.23186229,0.7323706259649561,12.16622775,11.3154271,13.33403655,12.3709393,11.97268075,12.16622775,13.33403655,11.3154271
2,7,deadline_miss_pct,5,77.14920634920635,14.407886319950501,75.32539682539682,60.611111111111114,100.0,78.16666666666667,71.64285714285714,75.32539682539682,100.0,60.611111111111114
2,7,peak_waiting_queue,5,56.8,2.3874672772626644,57,54,60,54,60,58,57,55
2,7,time_weighted_waiting_queue,5,24.22493141640279,9.404152561856083,23.497945417939746,13.719457696432466,39.426662643950415,23.634688797331325,20.845902526359986,23.497945417939746,39.426662643950415,13.719457696432466
2,7,max_active_inferences,5,2,0.0,2,2,2,2,2,2,2,2
2,7,service_overlap_pair_count,5,12062.6,332.46699084270006,12024,11708,12599,12083,11899,12024,12599,11708
2,7,service_overlap_time_ms,5,54562.9042268,2760.06711144953,54225.288125,51510.576235,58967.071336,54807.517053,53304.068385,54225.288125,58967.071336,51510.576235
2,7,start_lag_p95_ms,5,3.04079115,0.2783705748005547,2.99766215,2.679745,3.45365785,3.09665165,2.9762391,2.99766215,3.45365785,2.679745
2,7,front_end_p95_ms,5,18.40300668,0.9438922350389385,18.473241050000002,17.1214549,19.76552475,18.483188350000002,18.473241050000002,18.171624350000002,19.76552475,17.1214549
2,7,queue_wait_p99_ms,5,246.951762594,9.60223669357186,245.40457846,238.45540908,262.88111888,238.45540908,262.88111888,245.40457846,247.41209981999998,240.60560672999998
2,7,inference_p99_ms,5,15.276988288,0.8075860232643499,15.0431791,14.32523014,16.51768276,15.4811877,15.01766174,15.0431791,16.51768276,14.32523014
2,7,time_weighted_active_offered,5,1.89332760613,0.054116191640768314,1.8871424589166668,1.8340167233166667,1.9797475552,1.8982100125666668,1.86752128065,1.8871424589166668,1.9797475552,1.8340167233166667
2,7,active_0_offered_pct,5,1.5715770903333333,0.8510509865946234,1.6544827683333334,0.19472120666666667,2.430540028333333,1.50435915,2.073782298333333,1.6544827683333334,0.19472120666666667,2.430540028333333
2,7,active_1_offered_pct,5,7.524085206333334,3.716086992499945,7.976788571666667,1.6358020666666666,11.737247611666668,7.170280443333334,9.100307338333334,7.976788571666667,1.6358020666666666,11.737247611666668
2,7,active_2_offered_pct,5,90.90433770333334,4.563241662966339,90.36872866,85.83221236,98.16947672666667,91.32536040666666,88.82591036333334,90.36872866,98.16947672666667,85.83221236
2,7,time_weighted_waiting_offered,5,24.16129425525,9.389745148265247,23.42376449325,13.686066317433333,39.345586639416666,23.580095568583335,20.770958257566665,23.42376449325,39.345586639416666,13.686066317433333
2,7,waiting_positive_offered_pct,5,90.00316275633332,6.148493561933164,89.23155892166666,83.023477725,99.80505053333333,90.34260407666666,87.613122525,89.23155892166666,99.80505053333333,83.023477725
2,7,workers_actually_used,5,2,0.0,2,2,2,2,2,2,2,2
2,7,submitted_overlap_time_ms,5,14917.916523400001,379.6925169135418,14705.120322,14635.32753,15545.527115,14695.454801,14705.120322,15008.152849,15545.527115,14635.32753
2,7,completion_elapsed_s,5,60.0309659004,0.03108523589466038,60.019506739,60.010573864,60.086148869,60.018719392,60.019506739,60.010573864,60.086148869,60.019880638
2,7,drain_after_offered_end_s,5,0.0309659004,0.03108523589466101,0.019506739,0.010573864,0.086148869,0.018719392,0.019506739,0.010573864,0.086148869,0.019880638
2,7,wall_clock_duration_s,5,62.877438383,0.04855100180628035,62.855692825,62.847558947,62.962215278,62.847558947,62.873639422,62.855692825,62.962215278,62.848085443
2,7,queue_depth_wait_pearson,5,0.9939021789780456,0.008680572684182203,0.997618981769094,0.9783837058287282,0.9983131485862584,0.997618981769094,0.9975536263074198,0.9976414323987274,0.9783837058287282,0.9983131485862584
